Track for Franklin             2005
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
07/23/2005 09:01:30     29.037 N     75.810 W
07/23/2005 09:03:30     29.040 N     75.805 W
07/23/2005 09:05:30     29.042 N     75.801 W
07/23/2005 09:07:30     29.044 N     75.797 W
07/23/2005 09:09:29     29.047 N     75.793 W
07/23/2005 09:11:29     29.049 N     75.788 W
07/23/2005 09:13:29     29.051 N     75.784 W
07/23/2005 09:15:30     29.053 N     75.780 W
07/23/2005 09:17:30     29.055 N     75.775 W
07/23/2005 09:19:30     29.058 N     75.771 W
07/23/2005 09:21:30     29.060 N     75.767 W
07/23/2005 09:23:29     29.062 N     75.762 W
07/23/2005 09:25:29     29.064 N     75.758 W
07/23/2005 09:27:29     29.066 N     75.754 W
07/23/2005 09:29:29     29.068 N     75.749 W
07/23/2005 09:31:30     29.070 N     75.745 W
07/23/2005 09:33:30     29.072 N     75.740 W
07/23/2005 09:35:30     29.074 N     75.736 W
07/23/2005 09:37:30     29.076 N     75.731 W
07/23/2005 09:39:29     29.078 N     75.727 W
07/23/2005 09:41:29     29.080 N     75.722 W
07/23/2005 09:43:29     29.082 N     75.718 W
07/23/2005 09:45:30     29.084 N     75.714 W
07/23/2005 09:47:30     29.086 N     75.709 W
07/23/2005 09:49:30     29.088 N     75.705 W
07/23/2005 09:51:30     29.090 N     75.700 W
07/23/2005 09:53:29     29.092 N     75.695 W
07/23/2005 09:55:29     29.094 N     75.691 W
07/23/2005 09:57:29     29.096 N     75.686 W
07/23/2005 09:59:29     29.098 N     75.682 W
07/23/2005 10:01:30     29.100 N     75.677 W
07/23/2005 10:03:30     29.101 N     75.673 W
07/23/2005 10:05:30     29.103 N     75.668 W
07/23/2005 10:07:30     29.105 N     75.664 W
07/23/2005 10:09:29     29.107 N     75.659 W
07/23/2005 10:11:29     29.109 N     75.654 W
07/23/2005 10:13:29     29.110 N     75.650 W
07/23/2005 10:15:30     29.112 N     75.645 W
07/23/2005 10:17:30     29.114 N     75.640 W
07/23/2005 10:19:30     29.116 N     75.636 W
07/23/2005 10:21:30     29.118 N     75.631 W
07/23/2005 10:23:29     29.119 N     75.627 W
07/23/2005 10:25:29     29.121 N     75.622 W
07/23/2005 10:27:29     29.123 N     75.617 W
07/23/2005 10:29:29     29.125 N     75.613 W
07/23/2005 10:31:30     29.126 N     75.608 W
07/23/2005 10:33:30     29.128 N     75.603 W
07/23/2005 10:35:30     29.130 N     75.599 W
07/23/2005 10:37:30     29.131 N     75.594 W
07/23/2005 10:39:29     29.133 N     75.589 W
07/23/2005 10:41:29     29.135 N     75.585 W
07/23/2005 10:43:29     29.136 N     75.580 W
07/23/2005 10:45:30     29.138 N     75.575 W
07/23/2005 10:47:30     29.140 N     75.571 W
07/23/2005 10:49:30     29.141 N     75.566 W
07/23/2005 10:51:30     29.143 N     75.561 W
07/23/2005 10:53:29     29.145 N     75.556 W
07/23/2005 10:55:29     29.146 N     75.552 W
07/23/2005 10:57:29     29.148 N     75.547 W
07/23/2005 10:59:29     29.150 N     75.542 W
07/23/2005 11:01:30     29.151 N     75.538 W
07/23/2005 11:03:30     29.153 N     75.533 W
07/23/2005 11:05:30     29.155 N     75.528 W
07/23/2005 11:07:30     29.156 N     75.523 W
07/23/2005 11:09:29     29.158 N     75.519 W
07/23/2005 11:11:29     29.160 N     75.514 W
07/23/2005 11:13:29     29.161 N     75.509 W
07/23/2005 11:15:30     29.163 N     75.505 W
07/23/2005 11:17:30     29.165 N     75.500 W
07/23/2005 11:19:30     29.166 N     75.495 W
07/23/2005 11:21:30     29.168 N     75.490 W
07/23/2005 11:23:29     29.169 N     75.486 W
07/23/2005 11:25:29     29.171 N     75.481 W
07/23/2005 11:27:29     29.173 N     75.476 W
07/23/2005 11:29:29     29.174 N     75.472 W
07/23/2005 11:31:30     29.176 N     75.467 W
07/23/2005 11:33:30     29.178 N     75.462 W
07/23/2005 11:35:30     29.179 N     75.457 W
07/23/2005 11:37:30     29.181 N     75.453 W
07/23/2005 11:39:29     29.183 N     75.448 W
07/23/2005 11:41:29     29.184 N     75.443 W
07/23/2005 11:43:29     29.186 N     75.439 W
07/23/2005 11:45:30     29.188 N     75.434 W
07/23/2005 11:47:30     29.189 N     75.429 W
07/23/2005 11:49:30     29.191 N     75.425 W
07/23/2005 11:51:30     29.193 N     75.420 W
07/23/2005 11:53:29     29.194 N     75.415 W
07/23/2005 11:55:29     29.196 N     75.411 W
07/23/2005 11:57:29     29.198 N     75.406 W
07/23/2005 11:59:29     29.200 N     75.401 W
07/23/2005 12:00:00     29.200 N     75.400 W
07/23/2005 12:01:59     29.203 N     75.397 W
07/23/2005 12:03:59     29.206 N     75.393 W
07/23/2005 12:05:59     29.209 N     75.390 W
07/23/2005 12:08:00     29.212 N     75.387 W
07/23/2005 12:10:00     29.215 N     75.384 W
07/23/2005 12:12:00     29.218 N     75.380 W
07/23/2005 12:14:00     29.221 N     75.377 W
07/23/2005 12:15:59     29.224 N     75.374 W
07/23/2005 12:17:59     29.227 N     75.371 W
07/23/2005 12:19:59     29.230 N     75.367 W
07/23/2005 12:21:59     29.233 N     75.364 W
07/23/2005 12:24:00     29.236 N     75.361 W
07/23/2005 12:26:00     29.239 N     75.358 W
07/23/2005 12:28:00     29.242 N     75.354 W
07/23/2005 12:30:00     29.245 N     75.351 W
07/23/2005 12:31:59     29.248 N     75.348 W
07/23/2005 12:33:59     29.250 N     75.345 W
07/23/2005 12:35:59     29.253 N     75.341 W
07/23/2005 12:38:00     29.256 N     75.338 W
07/23/2005 12:40:00     29.259 N     75.335 W
07/23/2005 12:42:00     29.262 N     75.332 W
07/23/2005 12:44:00     29.265 N     75.329 W
07/23/2005 12:45:59     29.268 N     75.325 W
07/23/2005 12:47:59     29.271 N     75.322 W
07/23/2005 12:49:59     29.274 N     75.319 W
07/23/2005 12:51:59     29.277 N     75.316 W
07/23/2005 12:54:00     29.280 N     75.312 W
07/23/2005 12:56:00     29.283 N     75.309 W
07/23/2005 12:58:00     29.286 N     75.306 W
07/23/2005 13:00:00     29.289 N     75.303 W
07/23/2005 13:01:59     29.292 N     75.299 W
07/23/2005 13:03:59     29.295 N     75.296 W
07/23/2005 13:05:59     29.298 N     75.293 W
07/23/2005 13:08:00     29.301 N     75.290 W
07/23/2005 13:10:00     29.304 N     75.287 W
07/23/2005 13:12:00     29.307 N     75.283 W
07/23/2005 13:14:00     29.310 N     75.280 W
07/23/2005 13:15:59     29.313 N     75.277 W
07/23/2005 13:17:59     29.316 N     75.274 W
07/23/2005 13:19:59     29.319 N     75.270 W
07/23/2005 13:21:59     29.322 N     75.267 W
07/23/2005 13:24:00     29.325 N     75.264 W
07/23/2005 13:26:00     29.328 N     75.260 W
07/23/2005 13:28:00     29.330 N     75.257 W
07/23/2005 13:30:00     29.333 N     75.254 W
07/23/2005 13:31:59     29.336 N     75.251 W
07/23/2005 13:33:59     29.339 N     75.247 W
07/23/2005 13:35:59     29.342 N     75.244 W
07/23/2005 13:38:00     29.345 N     75.241 W
07/23/2005 13:40:00     29.348 N     75.238 W
07/23/2005 13:42:00     29.351 N     75.234 W
07/23/2005 13:44:00     29.354 N     75.231 W
07/23/2005 13:45:59     29.357 N     75.228 W
07/23/2005 13:47:59     29.360 N     75.224 W
07/23/2005 13:49:59     29.363 N     75.221 W
07/23/2005 13:51:59     29.366 N     75.218 W
07/23/2005 13:54:00     29.369 N     75.214 W
07/23/2005 13:56:00     29.372 N     75.211 W
07/23/2005 13:58:00     29.374 N     75.208 W
07/23/2005 14:00:00     29.377 N     75.204 W
07/23/2005 14:01:59     29.380 N     75.201 W
07/23/2005 14:03:59     29.383 N     75.198 W
07/23/2005 14:05:59     29.386 N     75.194 W
07/23/2005 14:08:00     29.389 N     75.191 W
07/23/2005 14:10:00     29.392 N     75.187 W
07/23/2005 14:12:00     29.395 N     75.184 W
07/23/2005 14:14:00     29.398 N     75.181 W
07/23/2005 14:15:59     29.401 N     75.177 W
07/23/2005 14:17:59     29.404 N     75.174 W
07/23/2005 14:19:59     29.407 N     75.170 W
07/23/2005 14:21:59     29.409 N     75.167 W
07/23/2005 14:24:00     29.412 N     75.163 W
07/23/2005 14:26:00     29.415 N     75.160 W
07/23/2005 14:28:00     29.418 N     75.157 W
07/23/2005 14:30:00     29.421 N     75.153 W
07/23/2005 14:31:59     29.424 N     75.150 W
07/23/2005 14:33:59     29.427 N     75.146 W
07/23/2005 14:35:59     29.430 N     75.143 W
07/23/2005 14:38:00     29.432 N     75.139 W
07/23/2005 14:40:00     29.435 N     75.136 W
07/23/2005 14:42:00     29.438 N     75.132 W
07/23/2005 14:44:00     29.441 N     75.129 W
07/23/2005 14:45:59     29.444 N     75.125 W
07/23/2005 14:47:59     29.447 N     75.121 W
07/23/2005 14:49:59     29.450 N     75.118 W
07/23/2005 14:51:59     29.452 N     75.114 W
07/23/2005 14:54:00     29.455 N     75.111 W
07/23/2005 14:56:00     29.458 N     75.107 W
07/23/2005 14:58:00     29.461 N     75.103 W
07/23/2005 15:00:00     29.464 N     75.100 W
07/23/2005 15:01:59     29.467 N     75.096 W
07/23/2005 15:03:59     29.470 N     75.092 W
07/23/2005 15:05:59     29.472 N     75.089 W
07/23/2005 15:08:00     29.475 N     75.085 W
07/23/2005 15:10:00     29.478 N     75.081 W
07/23/2005 15:12:00     29.481 N     75.078 W
07/23/2005 15:14:00     29.484 N     75.074 W
07/23/2005 15:15:59     29.486 N     75.070 W
07/23/2005 15:17:59     29.489 N     75.066 W
07/23/2005 15:19:59     29.492 N     75.063 W
07/23/2005 15:21:59     29.495 N     75.059 W
07/23/2005 15:24:00     29.498 N     75.055 W
07/23/2005 15:26:00     29.500 N     75.051 W
07/23/2005 15:28:00     29.503 N     75.048 W
07/23/2005 15:30:00     29.506 N     75.044 W
07/23/2005 15:31:59     29.509 N     75.040 W
07/23/2005 15:33:59     29.512 N     75.036 W
07/23/2005 15:35:59     29.514 N     75.032 W
07/23/2005 15:38:00     29.517 N     75.028 W
07/23/2005 15:40:00     29.520 N     75.024 W
07/23/2005 15:42:00     29.523 N     75.020 W
07/23/2005 15:44:00     29.525 N     75.016 W
07/23/2005 15:45:59     29.528 N     75.012 W
07/23/2005 15:47:59     29.531 N     75.008 W
07/23/2005 15:49:59     29.534 N     75.004 W
07/23/2005 15:51:59     29.536 N     75.000 W
07/23/2005 15:54:00     29.539 N     74.996 W
07/23/2005 15:56:00     29.542 N     74.992 W
07/23/2005 15:58:00     29.545 N     74.988 W
07/23/2005 16:00:00     29.547 N     74.984 W
07/23/2005 16:01:59     29.550 N     74.980 W
07/23/2005 16:03:59     29.553 N     74.976 W
07/23/2005 16:05:59     29.555 N     74.972 W
07/23/2005 16:07:59     29.558 N     74.968 W
07/23/2005 16:09:59     29.561 N     74.963 W
07/23/2005 16:11:59     29.563 N     74.959 W
07/23/2005 16:13:59     29.566 N     74.955 W
07/23/2005 16:16:00     29.569 N     74.951 W
07/23/2005 16:18:00     29.571 N     74.947 W
07/23/2005 16:20:00     29.574 N     74.942 W
07/23/2005 16:22:00     29.577 N     74.938 W
07/23/2005 16:24:00     29.579 N     74.934 W
07/23/2005 16:26:00     29.582 N     74.929 W
07/23/2005 16:28:00     29.585 N     74.925 W
07/23/2005 16:30:00     29.587 N     74.921 W
07/23/2005 16:31:59     29.590 N     74.916 W
07/23/2005 16:33:59     29.593 N     74.912 W
07/23/2005 16:35:59     29.595 N     74.907 W
07/23/2005 16:37:59     29.598 N     74.903 W
07/23/2005 16:39:59     29.600 N     74.899 W
07/23/2005 16:41:59     29.603 N     74.894 W
07/23/2005 16:43:59     29.606 N     74.890 W
07/23/2005 16:46:00     29.608 N     74.885 W
07/23/2005 16:48:00     29.611 N     74.880 W
07/23/2005 16:50:00     29.613 N     74.876 W
07/23/2005 16:52:00     29.616 N     74.871 W
07/23/2005 16:54:00     29.619 N     74.867 W
07/23/2005 16:56:00     29.621 N     74.862 W
07/23/2005 16:58:00     29.624 N     74.857 W
07/23/2005 17:00:00     29.626 N     74.853 W
07/23/2005 17:01:59     29.629 N     74.848 W
07/23/2005 17:03:59     29.631 N     74.843 W
07/23/2005 17:05:59     29.634 N     74.838 W
07/23/2005 17:07:59     29.636 N     74.834 W
07/23/2005 17:09:59     29.639 N     74.829 W
07/23/2005 17:11:59     29.642 N     74.824 W
07/23/2005 17:13:59     29.644 N     74.819 W
07/23/2005 17:16:00     29.647 N     74.814 W
07/23/2005 17:18:00     29.649 N     74.809 W
07/23/2005 17:20:00     29.652 N     74.804 W
07/23/2005 17:22:00     29.654 N     74.799 W
07/23/2005 17:24:00     29.657 N     74.794 W
07/23/2005 17:26:00     29.659 N     74.789 W
07/23/2005 17:28:00     29.661 N     74.784 W
07/23/2005 17:30:00     29.664 N     74.779 W
07/23/2005 17:31:59     29.666 N     74.774 W
07/23/2005 17:33:59     29.669 N     74.769 W
07/23/2005 17:35:59     29.671 N     74.764 W
07/23/2005 17:37:59     29.674 N     74.759 W
07/23/2005 17:39:59     29.676 N     74.753 W
07/23/2005 17:41:59     29.679 N     74.748 W
07/23/2005 17:43:59     29.681 N     74.743 W
07/23/2005 17:46:00     29.683 N     74.738 W
07/23/2005 17:48:00     29.686 N     74.732 W
07/23/2005 17:50:00     29.688 N     74.727 W
07/23/2005 17:52:00     29.691 N     74.722 W
07/23/2005 17:54:00     29.693 N     74.716 W
07/23/2005 17:56:00     29.695 N     74.711 W
07/23/2005 17:58:00     29.698 N     74.705 W
07/23/2005 18:00:00     29.700 N     74.700 W
07/23/2005 18:01:59     29.703 N     74.692 W
07/23/2005 18:03:59     29.705 N     74.685 W
07/23/2005 18:05:59     29.708 N     74.677 W
07/23/2005 18:07:59     29.710 N     74.669 W
07/23/2005 18:09:59     29.713 N     74.662 W
07/23/2005 18:11:59     29.716 N     74.654 W
07/23/2005 18:13:59     29.718 N     74.646 W
07/23/2005 18:16:00     29.721 N     74.638 W
07/23/2005 18:18:00     29.723 N     74.631 W
07/23/2005 18:20:00     29.726 N     74.623 W
07/23/2005 18:22:00     29.728 N     74.615 W
07/23/2005 18:24:00     29.731 N     74.607 W
07/23/2005 18:26:00     29.733 N     74.599 W
07/23/2005 18:28:00     29.736 N     74.591 W
07/23/2005 18:30:00     29.739 N     74.583 W
07/23/2005 18:31:59     29.741 N     74.575 W
07/23/2005 18:33:59     29.744 N     74.567 W
07/23/2005 18:35:59     29.746 N     74.559 W
07/23/2005 18:37:59     29.749 N     74.551 W
07/23/2005 18:39:59     29.751 N     74.543 W
07/23/2005 18:41:59     29.754 N     74.535 W
07/23/2005 18:43:59     29.756 N     74.527 W
07/23/2005 18:46:00     29.759 N     74.519 W
07/23/2005 18:48:00     29.761 N     74.511 W
07/23/2005 18:50:00     29.764 N     74.503 W
07/23/2005 18:52:00     29.766 N     74.495 W
07/23/2005 18:54:00     29.768 N     74.487 W
07/23/2005 18:56:00     29.771 N     74.478 W
07/23/2005 18:58:00     29.773 N     74.470 W
07/23/2005 19:00:00     29.776 N     74.462 W
07/23/2005 19:01:59     29.778 N     74.454 W
07/23/2005 19:03:59     29.781 N     74.446 W
07/23/2005 19:05:59     29.783 N     74.438 W
07/23/2005 19:07:59     29.786 N     74.429 W
07/23/2005 19:09:59     29.788 N     74.421 W
07/23/2005 19:11:59     29.790 N     74.413 W
07/23/2005 19:13:59     29.793 N     74.405 W
07/23/2005 19:16:00     29.795 N     74.396 W
07/23/2005 19:18:00     29.798 N     74.388 W
07/23/2005 19:20:00     29.800 N     74.380 W
07/23/2005 19:22:00     29.802 N     74.372 W
07/23/2005 19:24:00     29.805 N     74.363 W
07/23/2005 19:26:00     29.807 N     74.355 W
07/23/2005 19:28:00     29.809 N     74.347 W
07/23/2005 19:30:00     29.812 N     74.339 W
07/23/2005 19:31:59     29.814 N     74.330 W
07/23/2005 19:33:59     29.816 N     74.322 W
07/23/2005 19:35:59     29.819 N     74.314 W
07/23/2005 19:37:59     29.821 N     74.306 W
07/23/2005 19:39:59     29.823 N     74.297 W
07/23/2005 19:41:59     29.826 N     74.289 W
07/23/2005 19:43:59     29.828 N     74.281 W
07/23/2005 19:46:00     29.830 N     74.273 W
07/23/2005 19:48:00     29.833 N     74.264 W
07/23/2005 19:50:00     29.835 N     74.256 W
07/23/2005 19:52:00     29.837 N     74.248 W
07/23/2005 19:54:00     29.839 N     74.240 W
07/23/2005 19:56:00     29.842 N     74.232 W
07/23/2005 19:58:00     29.844 N     74.223 W
07/23/2005 20:00:00     29.846 N     74.215 W
07/23/2005 20:01:59     29.848 N     74.207 W
07/23/2005 20:03:59     29.851 N     74.199 W
07/23/2005 20:05:59     29.853 N     74.191 W
07/23/2005 20:07:59     29.855 N     74.183 W
07/23/2005 20:09:59     29.857 N     74.175 W
07/23/2005 20:11:59     29.859 N     74.166 W
07/23/2005 20:13:59     29.862 N     74.158 W
07/23/2005 20:16:00     29.864 N     74.150 W
07/23/2005 20:18:00     29.866 N     74.142 W
07/23/2005 20:20:00     29.868 N     74.134 W
07/23/2005 20:22:00     29.870 N     74.126 W
07/23/2005 20:24:00     29.872 N     74.118 W
07/23/2005 20:26:00     29.875 N     74.110 W
07/23/2005 20:28:00     29.877 N     74.102 W
07/23/2005 20:30:00     29.879 N     74.094 W
07/23/2005 20:31:59     29.881 N     74.086 W
07/23/2005 20:33:59     29.883 N     74.078 W
07/23/2005 20:35:59     29.885 N     74.071 W
07/23/2005 20:37:59     29.887 N     74.063 W
07/23/2005 20:39:59     29.889 N     74.055 W
07/23/2005 20:41:59     29.891 N     74.047 W
07/23/2005 20:43:59     29.893 N     74.039 W
07/23/2005 20:46:00     29.895 N     74.031 W
07/23/2005 20:48:00     29.897 N     74.024 W
07/23/2005 20:50:00     29.899 N     74.016 W
07/23/2005 20:52:00     29.901 N     74.008 W
07/23/2005 20:54:00     29.903 N     74.001 W
07/23/2005 20:56:00     29.905 N     73.993 W
07/23/2005 20:58:00     29.907 N     73.985 W
07/23/2005 21:00:00     29.909 N     73.978 W
07/23/2005 21:01:59     29.911 N     73.970 W
07/23/2005 21:03:59     29.913 N     73.963 W
07/23/2005 21:05:59     29.915 N     73.955 W
07/23/2005 21:07:59     29.917 N     73.948 W
07/23/2005 21:09:59     29.919 N     73.941 W
07/23/2005 21:11:59     29.921 N     73.933 W
07/23/2005 21:13:59     29.923 N     73.926 W
07/23/2005 21:16:00     29.925 N     73.919 W
07/23/2005 21:18:00     29.927 N     73.911 W
07/23/2005 21:20:00     29.928 N     73.904 W
07/23/2005 21:22:00     29.930 N     73.897 W
07/23/2005 21:24:00     29.932 N     73.890 W
07/23/2005 21:26:00     29.934 N     73.883 W
07/23/2005 21:28:00     29.936 N     73.875 W
07/23/2005 21:30:00     29.938 N     73.868 W
07/23/2005 21:31:59     29.940 N     73.861 W
07/23/2005 21:33:59     29.941 N     73.854 W
07/23/2005 21:35:59     29.943 N     73.847 W
07/23/2005 21:37:59     29.945 N     73.841 W
07/23/2005 21:39:59     29.947 N     73.834 W
07/23/2005 21:41:59     29.948 N     73.827 W
07/23/2005 21:43:59     29.950 N     73.820 W
07/23/2005 21:46:00     29.952 N     73.813 W
07/23/2005 21:48:00     29.954 N     73.806 W
07/23/2005 21:50:00     29.955 N     73.800 W
07/23/2005 21:52:00     29.957 N     73.793 W
07/23/2005 21:54:00     29.959 N     73.786 W
07/23/2005 21:56:00     29.961 N     73.780 W
07/23/2005 21:58:00     29.962 N     73.773 W
07/23/2005 22:00:00     29.964 N     73.767 W
07/23/2005 22:01:59     29.966 N     73.760 W
07/23/2005 22:03:59     29.967 N     73.753 W
07/23/2005 22:05:59     29.969 N     73.747 W
07/23/2005 22:07:59     29.971 N     73.741 W
07/23/2005 22:09:59     29.972 N     73.734 W
07/23/2005 22:11:59     29.974 N     73.728 W
07/23/2005 22:13:59     29.975 N     73.721 W
07/23/2005 22:16:00     29.977 N     73.715 W
07/23/2005 22:18:00     29.979 N     73.709 W
07/23/2005 22:20:00     29.980 N     73.702 W
07/23/2005 22:22:00     29.982 N     73.696 W
07/23/2005 22:24:00     29.983 N     73.690 W
07/23/2005 22:26:00     29.985 N     73.684 W
07/23/2005 22:28:00     29.987 N     73.677 W
07/23/2005 22:30:00     29.988 N     73.671 W
07/23/2005 22:31:59     29.990 N     73.665 W
07/23/2005 22:33:59     29.991 N     73.659 W
07/23/2005 22:35:59     29.993 N     73.653 W
07/23/2005 22:37:59     29.994 N     73.647 W
07/23/2005 22:39:59     29.996 N     73.641 W
07/23/2005 22:41:59     29.997 N     73.635 W
07/23/2005 22:43:59     29.999 N     73.629 W
07/23/2005 22:46:00     30.000 N     73.623 W
07/23/2005 22:48:00     30.002 N     73.617 W
07/23/2005 22:50:00     30.003 N     73.611 W
07/23/2005 22:52:00     30.005 N     73.605 W
07/23/2005 22:54:00     30.006 N     73.599 W
07/23/2005 22:56:00     30.008 N     73.594 W
07/23/2005 22:58:00     30.009 N     73.588 W
07/23/2005 23:00:00     30.011 N     73.582 W
07/23/2005 23:01:59     30.012 N     73.576 W
07/23/2005 23:03:59     30.014 N     73.571 W
07/23/2005 23:05:59     30.015 N     73.565 W
07/23/2005 23:07:59     30.017 N     73.559 W
07/23/2005 23:09:59     30.018 N     73.553 W
07/23/2005 23:11:59     30.019 N     73.548 W
07/23/2005 23:13:59     30.021 N     73.542 W
07/23/2005 23:16:00     30.022 N     73.537 W
07/23/2005 23:18:00     30.024 N     73.531 W
07/23/2005 23:20:00     30.025 N     73.525 W
07/23/2005 23:22:00     30.026 N     73.520 W
07/23/2005 23:24:00     30.028 N     73.514 W
07/23/2005 23:26:00     30.029 N     73.509 W
07/23/2005 23:28:00     30.031 N     73.503 W
07/23/2005 23:30:00     30.032 N     73.498 W
07/23/2005 23:31:59     30.033 N     73.492 W
07/23/2005 23:33:59     30.035 N     73.487 W
07/23/2005 23:35:59     30.036 N     73.481 W
07/23/2005 23:37:59     30.037 N     73.476 W
07/23/2005 23:39:59     30.039 N     73.471 W
07/23/2005 23:41:59     30.040 N     73.465 W
07/23/2005 23:43:59     30.041 N     73.460 W
07/23/2005 23:46:00     30.043 N     73.454 W
07/23/2005 23:48:00     30.044 N     73.449 W
07/23/2005 23:50:00     30.045 N     73.444 W
07/23/2005 23:52:00     30.047 N     73.439 W
07/23/2005 23:54:00     30.048 N     73.433 W
07/23/2005 23:56:00     30.049 N     73.428 W
07/23/2005 23:58:00     30.051 N     73.423 W
07/24/2005 00:00:00     30.052 N     73.418 W
07/24/2005 00:01:59     30.053 N     73.412 W
07/24/2005 00:03:59     30.054 N     73.407 W
07/24/2005 00:05:59     30.056 N     73.402 W
07/24/2005 00:06:21     30.056 N     73.401 W
07/24/2005 00:08:21     30.057 N     73.396 W
07/24/2005 00:10:21     30.059 N     73.392 W
07/24/2005 00:12:21     30.060 N     73.387 W
07/24/2005 00:14:20     30.061 N     73.383 W
07/24/2005 00:16:20     30.063 N     73.378 W
07/24/2005 00:18:20     30.064 N     73.373 W
07/24/2005 00:20:20     30.065 N     73.369 W
07/24/2005 00:22:20     30.067 N     73.364 W
07/24/2005 00:24:20     30.068 N     73.360 W
07/24/2005 00:26:20     30.069 N     73.355 W
07/24/2005 00:28:21     30.070 N     73.350 W
07/24/2005 00:30:21     30.072 N     73.346 W
07/24/2005 00:32:21     30.073 N     73.341 W
07/24/2005 00:34:21     30.074 N     73.336 W
07/24/2005 00:36:21     30.076 N     73.331 W
07/24/2005 00:38:21     30.077 N     73.326 W
07/24/2005 00:40:21     30.078 N     73.322 W
07/24/2005 00:42:21     30.079 N     73.317 W
07/24/2005 00:44:20     30.081 N     73.312 W
07/24/2005 00:46:20     30.082 N     73.307 W
07/24/2005 00:48:20     30.083 N     73.302 W
07/24/2005 00:50:20     30.084 N     73.297 W
07/24/2005 00:52:20     30.086 N     73.292 W
07/24/2005 00:54:20     30.087 N     73.288 W
07/24/2005 00:56:20     30.088 N     73.283 W
07/24/2005 00:58:21     30.089 N     73.278 W
07/24/2005 01:00:21     30.090 N     73.273 W
07/24/2005 01:02:21     30.092 N     73.268 W
07/24/2005 01:04:21     30.093 N     73.263 W
07/24/2005 01:06:21     30.094 N     73.258 W
07/24/2005 01:08:21     30.095 N     73.253 W
07/24/2005 01:10:21     30.096 N     73.248 W
07/24/2005 01:12:21     30.098 N     73.243 W
07/24/2005 01:14:20     30.099 N     73.238 W
07/24/2005 01:16:20     30.100 N     73.232 W
07/24/2005 01:18:20     30.101 N     73.227 W
07/24/2005 01:20:20     30.102 N     73.222 W
07/24/2005 01:22:20     30.103 N     73.217 W
07/24/2005 01:24:20     30.105 N     73.212 W
07/24/2005 01:26:20     30.106 N     73.207 W
07/24/2005 01:28:21     30.107 N     73.202 W
07/24/2005 01:30:21     30.108 N     73.196 W
07/24/2005 01:32:21     30.109 N     73.191 W
07/24/2005 01:34:21     30.110 N     73.186 W
07/24/2005 01:36:21     30.111 N     73.181 W
07/24/2005 01:38:21     30.113 N     73.176 W
07/24/2005 01:40:21     30.114 N     73.170 W
07/24/2005 01:42:21     30.115 N     73.165 W
07/24/2005 01:44:20     30.116 N     73.160 W
07/24/2005 01:46:20     30.117 N     73.155 W
07/24/2005 01:48:20     30.118 N     73.149 W
07/24/2005 01:50:20     30.119 N     73.144 W
07/24/2005 01:51:28     30.120 N     73.141 W
07/24/2005 01:53:28     30.121 N     73.135 W
07/24/2005 01:55:28     30.122 N     73.129 W
07/24/2005 01:57:28     30.123 N     73.124 W
07/24/2005 01:59:28     30.123 N     73.118 W
07/24/2005 02:01:28     30.124 N     73.112 W
07/24/2005 02:03:28     30.125 N     73.106 W
07/24/2005 02:05:29     30.126 N     73.100 W
07/24/2005 02:07:29     30.126 N     73.094 W
07/24/2005 02:09:29     30.127 N     73.088 W
07/24/2005 02:11:29     30.128 N     73.082 W
07/24/2005 02:13:29     30.129 N     73.076 W
07/24/2005 02:15:29     30.129 N     73.070 W
07/24/2005 02:17:29     30.130 N     73.064 W
07/24/2005 02:19:29     30.131 N     73.058 W
07/24/2005 02:21:28     30.131 N     73.051 W
07/24/2005 02:23:28     30.132 N     73.045 W
07/24/2005 02:25:28     30.133 N     73.039 W
07/24/2005 02:27:28     30.134 N     73.033 W
07/24/2005 02:29:28     30.134 N     73.027 W
07/24/2005 02:31:28     30.135 N     73.021 W
07/24/2005 02:33:28     30.136 N     73.015 W
07/24/2005 02:35:29     30.137 N     73.009 W
07/24/2005 02:37:29     30.137 N     73.003 W
07/24/2005 02:39:29     30.138 N     72.997 W
07/24/2005 02:41:29     30.139 N     72.991 W
07/24/2005 02:43:29     30.140 N     72.985 W
07/24/2005 02:45:29     30.141 N     72.979 W
07/24/2005 02:47:29     30.141 N     72.973 W
07/24/2005 02:49:29     30.142 N     72.967 W
07/24/2005 02:51:28     30.143 N     72.961 W
07/24/2005 02:53:28     30.144 N     72.955 W
07/24/2005 02:55:28     30.145 N     72.950 W
07/24/2005 02:57:28     30.146 N     72.944 W
07/24/2005 02:59:28     30.147 N     72.938 W
07/24/2005 03:01:28     30.148 N     72.933 W
07/24/2005 03:03:28     30.149 N     72.927 W
07/24/2005 03:05:29     30.150 N     72.922 W
07/24/2005 03:07:29     30.151 N     72.916 W
07/24/2005 03:09:29     30.152 N     72.911 W
07/24/2005 03:11:29     30.154 N     72.906 W
07/24/2005 03:13:29     30.155 N     72.900 W
07/24/2005 03:15:29     30.156 N     72.895 W
07/24/2005 03:17:29     30.158 N     72.890 W
07/24/2005 03:19:29     30.159 N     72.885 W
07/24/2005 03:21:28     30.160 N     72.880 W
07/24/2005 03:23:28     30.162 N     72.876 W
07/24/2005 03:25:28     30.163 N     72.871 W
07/24/2005 03:27:28     30.165 N     72.866 W
07/24/2005 03:29:28     30.167 N     72.862 W
